华加1,华加10,华加11-1,华加11-2,华加11-3,华加11,华加12,华加13,华加14,华加15,华加16,华加17,华加19,华加2-2,华加2,华加20,华加21,华加23,华加24,华加25,华加26,华加27,华加28,华加29,华加3-1,华加3-2,华加3,华加30,华加32,华加33,华加34,华加35,华加36,华加37,华加38,华加39,华加4,华加40,华加41,华加42,华加43,华加44,华加5,华加6,华加7,华加8,华加9,华固1-4,华固1-6,华固1-8,华固17-1,华固17-2,华固17-3,华固17-7,华固18-1,华固18-2,华固18-3,华固18-4,华固18-5,华固18-6,华固19-1,华固19-2,华固19-3,华固19-4,华固19-5,华固19-6,华固19-7,华固19-8,华固2-12,华固2-13,华固2-14,华固2-16,华固20-1,华固20-2,华固20-4,华固20-5,华固20-6,华固20-7,华固20-8,华固21-1,华固21-3,华固21-5,华固21-6,华固21-7,华固21-8,华固21-9,华固22-1,华固22-2,华固22-3,华固23-3,华固23-5,华固24-3,华固25-2,华固25-3,华固3-14,华固3-15,华固3-16,华固3-17,华固3-18,华固4-12,华固4-13,华固4-15,华固4-17,华固40-1,华固40-15,华固40-3,华固40-4,华固5-10,华固5-11,华固5-14,华固5-16,华固5-17,华固6-10,华固6-11,华固6-14,华固6-15,华固6-16,华固6-17,华固6-19,华固6-20,华固6-21,华固6-22,华固6-24,华固6-25,华固6-26,华固6-27,华固6-28,华固6-31,华固6-7,华固6-8,华固6-9,华固9-9,华尧10-5,华尧10-6,华尧11-6,华尧11-7,华尧12-7,华尧13-8,华尧13-9,华尧14-10,华尧14-9,华尧15-10,华尧15-11,华尧15-9,华尧16-10,华尧16-11,华尧16-9,华尧17-10,华尧17-9,华尧18-10,华尧18-9,华尧19-10,华尧19-9,华尧20-9,华尧4-4,华尧4-5,华尧5-4,华尧7-5,华尧8-4,华尧8-5,华尧9-4,华尧9-5,华成1-10,华成1-11,华成1-12,华成1-14,华成1-15,华成1-16,华成1-18,华成1-2,华成1-20,华成1-21,华成1-4,华成1-6,华成1-7,华成1-9,华溪1-10,华溪1-12,华溪1-18,华溪1-2,华溪1-20,华溪1-4,华溪1-8,华溪10-14,华溪10-16,华溪10-2,华溪10-20,华溪10-24,华溪10-26,华溪10-32,华溪10-34,华溪11-28,华溪11-30,华溪12-10,华溪12-11,华溪12-30,华溪16,华溪2-1,华溪2-6,华溪3-11,华溪3-8,华溪4-10,华溪4-12,华溪5-12,华溪5-14,华溪5-16,华溪5-20,华溪5-5,华溪5-7,华溪5-9,华溪6-16,华溪6-20,华溪6-22,华溪6-3,华溪7-10,华溪7-14,华溪7-16,华溪7-6,华溪8-10,华溪8-12,华溪8-14,华溪8-16,华溪8-18,华溪8-3,华溪8-5,华溪8-8,华溪9-12,华溪9-14,华溪9-16,华溪9-18,华溪9-20,华溪9-24,华溪9-3,华溪9-32,华蒲1-10,华蒲1-11,华蒲1-15,华蒲1-16,华蒲1-24,华蒲1-25,华蒲1-27,华蒲1-28,华蒲1-36,华蒲1-37,华蒲1-38,华蒲1-39,华蒲1-5,华蒲2-12,华蒲2-13,华蒲2-14,华蒲2-15,华蒲2-16,华蒲2-17,华蒲2-8,华蒲3-16,华蒲3-18,华蒲3-19,华蒲3-20,华蒲4-16,华蒲4-17,华蒲4-18,华蒲4-19,华蒲4-20,华蒲4-21,华蒲4-22,华蒲4-23,华蒲4-24,华蒲5-12,华蒲5-14,华蒲5-15,华蒲5-16,华蒲5-17,华蒲5-18,华蒲5-21,华蒲5-22,华蒲5-24,华蒲5-25,华蒲6-12,华蒲6-13,华蒲6-14,华蒲6-15,华蒲6-16,华蒲6-20,华蒲9-13,华蒲9-14,固1-7,固11-8,固12-10,固12-9,固13-9,固3-6,固6-10,固7-10,固7-12,固7-13,固7-15,固7-16,固7-17,固7-8,固7-9,固8-8,固8-9,固9-8,樊61,樊62,樊63,樊64,樊65,沁1-10-18-77,沁1-10-18-86,沁1-10-18-88,沁1-11-18-8,溪7-5,端氏-001,端氏-047,端氏-048,端氏-063,端氏-078,端氏-080,端氏-081,端氏-082,端氏-083,端氏-084,端氏-096,端氏-110,端氏-111,端氏-112,端氏-113,端氏-114,端氏-115,端氏-116,端氏-117,端氏-140,端氏-142,端氏-143,端氏-144,端氏-145,端氏-146,端氏-147,端氏-155,端氏-156,端氏-170,端氏-171,端氏-172,端氏-173,端氏-174,端氏-175,端氏-176,端氏-197,端氏-199,端氏-201,端氏-202,端氏-203,端氏-204,端氏-224,端氏-226,端氏-227,端氏-228,端氏-229,端氏-230,端氏-231,端氏-324,端氏-325,胡底102,胡底103,胡底249,蒲1-10,蒲1-12,蒲1-13,蒲1-2,蒲1-3,蒲1-4,蒲1-5,蒲1-6,蒲1-7,蒲1-8,蒲1-9,蒲2-10,蒲2-12,蒲2-13,蒲2-14,蒲2-4,蒲2-5,蒲2-6,蒲2-8,蒲2-9,蒲南1-1,蒲南1-2,蒲南1-3,蒲南1-4,蒲南2-6,蒲南2-7,蒲南3-5,蒲南3-6,蒲南3-7,蒲南3-9,郑村-012,郑村-016,郑村-017,郑村-022,郑村-023,郑村-025,郑村-032,郑村-036,郑村-038,郑村-041,郑村-047,郑村-051,郑村-053,郑村-056,郑村-071,郑村-072,郑村-073,郑村-079,郑村-081,郑村-082,郑村-083,郑村-084,郑村-085,郑村-086,郑村-088,郑村-089,郑村-090,郑村-093,郑村-095,郑村-105,郑村-107,郑村-113,郑村-115,郑村-136,郑村-137,郑村-143
2259,418,0,0,0,0,0,0,0,0,588,0,0,480,4753,0,0,0,0,0,0,0,0,0,0,0,658,0,0,510,899,0,108,382,0,1640,680,400,100,0,0,0,1892,1559,415,3143,2267,776,4044,1681,0,2258,667,0,439,332,3072,900,173,4686,2300,4873,1957,987,657,1293,851,5081,381,749,212,1620,954,2013,1812,933,448,810,2695,867,3263,2968,1373,617,410,563,155,965,0,507,653,2707,169,349,909,810,967,1224,2507,930,0,0,1424,605,855,869,0,499,693,1310,662,2047,32,1426,1770,180,2115,2352,5500,0,0,662,3011,0,2714,2969,2901,745,3207,1862,1627,2579,1688,0,3135,2853,2039,2908,415,1632,1060,2893,853,4177,1113,377,1917,1610,381,158,708,0,2303,0,2574,3014,521,558,0,175,807,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167,2063,2013,4361,4803,2257,3737,380,2162,488,1220,580,551,3201,0,335,305,326,1392,0,0,508,2431,98,1087,2511,3711,728,1576,2078,2554,100,420,292,1169,1080,474,700,200,1722,1739,0,0,1205,339,535,3788,597,283,183,0,587,829,317,287,227,268,752,216,987,1886,801,1620,3874,1794,1071,3970,442,2014,0,2587,640,1206,512,2307,1518,658,0,482,877,2596,2344,2327,1314,894,1587,1283,1158,464,710,266,1923,2756,865,114,0,1722,610,1308,2531,1669,1457,1399,100,1085,1475,994,0,0,602,123,1839,1606,8346,667,4260,1923,3371,8507,4247,0,2235,0,2729,234,6031,2704,0,0,0,0,0,0,0,0,0,80,9317,6868,7365,11664,529,0,0,2066,8102,12365,828,900,114,1088,608,984,7666,6547,13480,0,3342,16,2701,1016,4522,9815,12636,2870,230,1332,214,571,7360,1675,6418,443,3592,357,3921,0,3098,357,1888,4104,63,3662,2747,4278,452,4157,2845,2048,16,2484,0,630,3360,4275,1030,2290,1702,894,0,453,768,1384,943,0,1994,1538,1436,1080,4,290,2978,7864,2166,2570,4421,0,15,161,634,1498,367,67,1678,613,4290,150,0,199,1676,646,4317,3152,0,177,50,412,1388,3865,1103,50,0,1236,0,1485,253,259,0,646,402,2245,278,341,1334,1261,200
2244,397,0,0,0,0,0,0,0,0,588,0,0,1210,4742,0,0,0,0,0,0,0,0,0,0,0,596,0,0,534,1298,0,119,374,0,1624,689,407,100,0,0,0,1885,1559,407,3136,2254,822,4042,1674,0,2260,663,0,440,339,3040,900,175,4675,2298,4868,1963,986,959,1293,864,5079,395,801,214,1612,956,2007,1908,952,450,803,2695,865,3259,2963,1314,544,403,549,155,972,0,505,707,2744,131,349,903,792,965,1803,2516,928,0,0,1455,619,858,864,0,498,673,1306,592,2020,40,1403,1740,173,2111,2348,5498,0,0,664,3011,0,2695,2953,2877,730,3209,1865,1628,2586,1669,0,3131,2831,2045,2896,411,1626,1067,2868,853,4150,1106,421,1978,1585,370,158,693,0,2263,0,2543,3647,511,558,0,218,820,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,2059,1984,4320,4755,2219,3721,374,2123,488,1213,576,539,3146,0,283,305,288,1370,0,0,632,2406,100,1092,2503,3647,715,1543,2095,2547,100,420,292,1157,1078,483,700,292,1707,1728,0,0,1173,337,528,3683,628,317,183,0,575,826,316,283,226,328,891,216,972,1886,825,1607,3914,1779,1071,3928,431,1984,0,2556,640,1193,499,2255,1524,653,0,482,780,2503,2459,2320,1255,992,1676,1440,1158,453,469,62,1995,2690,1027,133,110,1722,651,1296,2527,1669,1424,1315,100,1006,1488,1033,0,0,544,115,1855,1633,8344,668,4271,1915,2847,8452,4238,0,2213,0,2737,234,6036,2706,0,0,0,0,0,0,0,0,0,80,9158,6331,6259,10431,2369,0,39,2922,8106,12365,827,890,277,1514,1610,2347,7809,6678,13536,0,3628,1491,2738,2070,4291,9815,12636,2601,230,1475,1258,689,7509,1705,6418,825,3571,2459,4022,0,3947,905,2418,4663,1387,4651,3393,4613,634,4275,2845,2048,16,2484,0,602,4219,4323,1030,2265,1633,884,0,453,753,1378,974,0,1983,1538,1423,1064,4,290,2988,7803,2154,2570,4359,0,15,161,651,1485,649,0,1636,635,4368,248,0,117,1676,640,4103,3144,453,200,50,327,1076,3737,1103,50,0,1112,215,1468,254,348,0,767,402,2567,288,359,1161,1069,200
2224,428,0,0,0,0,0,0,0,0,312,0,0,1209,4722,0,0,0,0,0,0,0,0,0,0,0,657,0,0,495,1159,0,119,371,0,1408,688,497,100,0,0,0,1882,1540,423,3195,2261,822,4045,1680,0,2263,654,0,439,329,3057,900,177,4661,2288,4853,1930,983,1036,1293,803,5102,392,791,213,1619,946,1999,2147,930,451,801,2734,854,3295,2943,1383,534,408,579,155,972,0,500,703,2741,131,349,897,792,969,2048,2509,924,0,0,1455,619,852,853,0,504,645,1294,660,2024,52,1434,1704,173,2108,2333,5486,0,0,658,3011,0,2700,2964,2885,738,3193,1862,1620,2627,1672,0,3133,2842,2031,2897,441,1621,1055,2880,983,4160,1114,545,1908,1561,374,166,676,0,2266,0,2568,2825,520,558,0,212,815,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,2057,1987,4327,4776,2212,3712,375,2118,583,1207,386,532,3146,0,256,329,295,1380,0,0,677,2399,100,1101,2515,3537,715,1574,2106,2492,100,420,292,1158,1076,481,700,292,1706,1719,0,0,1184,331,536,3683,633,322,183,0,573,823,315,280,225,266,935,240,981,1886,818,1643,3935,1769,1071,3912,425,1976,0,2592,640,967,499,2305,1524,641,0,482,885,2546,2578,2326,1273,1049,1629,1470,1158,448,461,16,1984,2743,653,87,388,1722,657,1309,2532,1317,1561,1380,100,1070,1512,1038,0,0,546,95,1843,1631,8366,663,4265,1872,2723,8619,4287,0,2233,0,2723,238,6044,2698,0,0,0,0,0,0,0,0,0,67,9023,6502,5888,10943,2781,0,635,3057,8092,12593,840,889,401,1565,1705,2553,7852,6674,13511,0,3642,1742,2753,2221,4229,9815,12469,2592,230,1496,1814,477,7566,1705,6418,883,3579,2967,4058,0,4222,1022,2537,4826,2185,4908,3573,4801,652,4328,2845,2048,16,2484,0,620,4219,4306,151,2266,1765,884,0,453,783,1377,948,0,2130,1538,1413,1067,4,290,2988,7797,2153,2570,4312,0,15,161,654,1487,335,0,1636,635,4368,126,0,0,1710,662,4103,3144,453,200,50,315,1142,3526,1132,200,0,1198,209,1484,254,348,0,646,352,2285,663,340,1328,1906,200
2232,452,0,0,0,0,0,0,0,0,604,0,0,1209,4694,0,0,0,0,0,0,0,0,0,0,0,657,0,0,507,1109,0,115,364,0,1432,705,493,100,0,0,0,1909,1540,420,3129,2249,783,4006,1667,0,2259,636,5,444,334,3056,900,178,4743,2303,4788,1927,999,1016,1293,1195,5066,402,774,219,1624,927,2003,2103,927,468,859,2638,841,3206,2884,1373,633,394,602,155,965,0,504,669,2641,138,349,922,792,964,2046,2502,931,0,0,1455,612,839,856,0,504,717,1297,651,2000,79,1354,1659,188,2093,2254,5447,0,0,917,2848,0,2677,2960,2862,729,3115,1857,1627,2577,1657,0,3093,2827,2032,2887,443,1581,1065,2863,983,4143,1106,537,1882,1555,367,166,706,0,2257,0,2536,3292,508,558,0,175,803,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,2050,1978,4321,4779,2193,3712,374,2109,583,1209,390,543,3137,0,273,329,289,1370,0,0,666,2380,100,1107,2524,3579,703,1555,2152,2466,100,430,300,1154,1092,479,700,292,1700,1703,0,0,1165,335,527,3683,641,311,182,0,570,823,319,281,225,265,961,278,1000,1886,815,1654,3907,1761,1071,3852,418,1956,0,2568,816,1020,480,2295,1524,668,0,534,863,2514,2630,2318,1262,1093,1684,1458,1158,443,444,3,1982,2711,684,105,536,1607,652,1305,2532,1284,1579,1560,0,1065,1543,1042,0,0,606,115,1748,1621,8322,649,4230,1895,2684,8434,4290,0,2214,0,2705,238,5999,2644,0,0,0,0,0,0,0,0,0,67,10483,6583,6025,11050,2713,0,621,3023,8076,12570,840,886,412,1570,1663,2488,7836,6703,13509,150,3646,1694,2754,2156,4917,9721,12415,2592,150,1488,1826,477,7516,1904,6552,872,3609,2886,4047,0,4031,1008,2533,5184,2148,4888,3565,4787,646,4350,3154,2036,16,2484,0,607,4219,4315,151,2252,1748,855,0,453,774,1376,966,0,1967,1538,1395,1059,4,290,2988,7742,2151,2570,4273,0,15,154,654,1476,314,0,1691,625,4199,41,0,0,1710,621,4117,3144,453,200,200,315,1142,3341,1132,200,0,1198,209,1484,254,348,0,651,267,2279,538,375,1339,1590,200
2210,490,0,0,0,0,0,0,0,0,604,0,0,1166,4677,0,0,0,0,0,0,0,0,0,0,0,669,0,0,503,1267,0,166,588,0,1432,691,490,100,0,101,0,1941,1505,421,3136,2243,783,4025,1676,0,2280,631,7,452,345,3093,950,182,4712,2332,4854,1931,1017,983,1349,1259,5087,402,798,240,1621,933,1990,2146,937,450,829,2688,906,3229,2931,1368,699,375,618,155,965,0,603,710,2679,138,349,936,792,968,2045,2616,941,2,0,1455,612,873,954,0,497,785,1372,593,2005,93,1418,1631,188,2113,2484,5517,0,0,1022,2848,0,2678,2993,2860,735,3193,1865,1671,2660,1676,0,3087,2837,2018,2884,456,1605,1067,2872,860,4147,1112,536,1870,1539,393,151,686,0,2254,0,2563,2669,522,558,0,155,810,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,2055,1932,4397,4811,2196,3709,378,2140,499,1213,392,546,3156,0,316,329,306,1379,0,0,669,2375,100,1138,2529,2745,707,1564,2103,2492,100,430,300,1170,1106,487,720,295,1705,1714,0,0,1169,342,534,3761,630,306,180,0,579,825,325,290,225,266,988,286,996,1886,788,1780,3854,1760,1071,3917,425,1967,0,2695,816,1058,518,2304,1661,623,0,534,907,2519,2535,2329,1264,1132,1629,1327,1158,452,359,8,2051,2716,659,135,629,1722,606,895,2406,1306,1567,1415,0,1062,1493,1035,0,0,601,143,1733,1594,8650,683,4315,1942,2700,8448,4318,0,2228,0,2738,230,6063,2647,0,0,0,0,0,0,0,0,0,67,10483,6635,6025,11050,2591,0,647,3077,8061,12570,840,880,295,1599,1626,2506,7834,6668,13509,150,3644,1660,2756,2171,4936,9769,12415,2632,150,1439,1843,503,7528,1876,6559,862,3669,2829,4006,0,3984,1017,2523,5184,2115,4894,3569,4794,647,4342,3154,2036,61,2484,0,622,4219,4096,371,2248,1758,822,0,453,814,1403,931,0,1989,1538,1411,1053,4,290,2936,7774,2152,2650,4315,0,15,149,654,1470,292,0,1691,626,4191,210,0,0,1710,620,4090,3144,453,200,200,315,1142,3330,1132,200,0,1198,209,1484,254,348,0,623,267,2278,538,337,1336,1570,200
2261,492,0,0,0,0,0,0,0,0,385,0,0,1166,4707,0,0,0,0,0,0,0,0,0,0,0,685,0,0,503,1274,0,166,580,0,1432,682,490,100,0,87,0,1944,1505,470,3195,2220,783,4037,1671,0,2282,624,7,456,346,3133,950,179,4764,2372,4823,1964,938,1004,1335,1210,5117,405,776,282,1602,923,1989,2049,945,453,792,2750,866,3232,2974,1363,680,395,600,144,965,0,558,704,2769,138,425,908,792,960,2044,2610,938,2,0,1425,612,866,992,0,498,773,1304,606,1973,70,1457,1601,188,2111,2484,5529,0,0,1188,3006,0,2649,2968,2832,705,3239,1860,1660,2637,1682,0,3102,2811,2019,2884,425,1593,1032,2840,860,4112,1103,528,1879,1517,366,151,689,0,2246,0,2514,3655,512,558,0,145,809,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,2069,1998,4289,4706,2240,3849,389,2156,499,1254,405,561,3153,0,436,310,277,1339,0,0,718,2421,100,1173,2410,3594,727,1566,2090,2240,103,430,300,1203,1112,507,720,295,1709,1684,0,0,1152,334,559,3761,643,105,185,0,594,825,331,284,224,342,1011,279,1042,1886,826,1566,3877,1760,1071,3827,472,1989,0,2548,816,1066,525,2296,1661,708,0,534,915,2817,2930,2269,1287,1024,1699,1294,1158,446,484,10,2021,2715,580,135,704,1722,610,1329,2441,1307,1560,1383,0,1086,1568,1038,0,0,539,134,1733,1631,8400,684,4325,1871,3273,8678,4291,0,2195,0,2740,230,6122,2681,0,0,0,0,0,0,0,0,0,67,10483,5805,5271,9668,2650,0,670,2991,8046,12570,735,979,273,1633,1608,2496,7834,6668,13509,150,3641,1641,2756,2218,4663,9769,11197,2936,150,1437,1824,503,7539,1876,6559,861,3668,2906,4060,0,3880,653,2528,5184,2087,4806,3529,4762,621,4308,3113,2109,61,2484,0,638,4219,4291,665,2292,1752,800,0,453,781,1384,964,0,1950,1473,1445,1076,131,290,2988,7812,2161,2650,4385,0,15,151,654,1492,295,0,1701,813,4580,369,0,0,1752,639,4141,3354,0,200,200,554,1018,3503,1121,200,0,1192,193,1505,212,679,0,656,204,2533,570,385,1348,1611,200
2263,458,0,0,0,0,0,0,0,0,363,0,0,1166,4694,0,0,0,0,0,0,0,0,0,0,0,657,0,0,511,1274,0,173,580,0,1489,701,482,100,0,94,0,1892,1587,415,3091,2238,783,4018,1682,0,2252,525,0,453,340,3128,950,171,4690,2343,4870,1947,958,978,1351,1230,5108,400,838,298,1601,927,2003,2012,935,462,824,2764,867,3197,2956,1380,591,396,641,144,965,0,510,692,2729,138,425,977,792,962,2033,2595,991,2,0,1440,612,828,896,0,552,793,1377,584,2014,2,1457,1581,188,2118,2484,5529,0,0,1106,3006,0,2688,2936,2864,701,3211,1838,1624,2614,1689,0,3089,2828,2039,2869,407,1688,1009,2858,832,4124,1112,536,1877,1489,363,158,686,0,2249,0,2549,3447,520,529,0,145,813,1901,208,203,0,588,0,0,0,0,0,0,0,0,200,0,2050,2063,1968,4307,4774,2204,3748,371,2146,499,1244,384,655,3152,0,433,310,299,1341,0,0,888,2389,106,1170,2514,3621,718,1601,2106,2246,103,631,300,1165,1068,494,720,295,1727,1694,0,0,1152,340,550,3807,639,92,177,0,579,828,330,289,222,266,1010,261,1011,1886,729,1522,3877,1743,1071,3756,447,1982,0,2508,816,1059,518,2353,1661,624,0,553,906,2688,2661,1800,1292,1025,1629,1288,1158,446,458,45,1968,2506,146,137,745,1581,607,1294,2434,1307,1534,1396,0,1100,1533,1031,0,0,539,122,1733,1620,8453,774,4359,1932,3009,8493,4298,0,2208,0,2746,230,6088,2656,0,0,0,0,0,0,0,0,0,70,10483,5805,5553,11748,2845,0,819,3142,8005,12570,1058,874,371,1684,1686,2596,7809,6668,13509,150,3678,1841,2759,2301,4495,9769,12751,3748,150,1483,1903,503,7557,1876,6559,890,3629,3174,4065,0,4022,1041,2612,5184,2400,4977,3608,4826,660,4367,3113,967,61,2484,0,638,4219,4282,665,2276,1782,767,0,453,815,1366,931,0,1953,1473,1425,1069,131,290,2988,7794,2165,2650,4307,0,15,123,654,1491,281,0,1909,908,4521,409,0,0,1821,634,4151,3313,0,200,200,549,1170,3440,1078,200,0,1250,202,1404,242,684,0,599,216,2322,596,375,1324,1584,200
2274,535,0,0,0,0,0,0,0,0,315,0,0,1209,4682,0,0,0,0,0,0,0,0,0,0,0,657,0,0,718,1390,0,284,591,0,1514,695,482,80,0,87,0,1874,1587,427,3026,2247,799,4034,1691,0,2291,453,0,452,349,3122,950,170,4711,2356,4874,1992,961,974,1370,1216,5139,394,795,256,1619,911,2017,1956,959,459,824,2770,929,3218,2993,1362,556,390,497,144,947,0,524,727,2812,112,425,904,810,973,2007,2572,955,2,0,1453,662,839,923,0,517,759,1352,619,2024,0,1457,1574,188,2123,2484,5536,0,0,1125,3011,0,2710,2990,2895,723,3276,1881,1653,2610,1680,0,3121,2846,2032,2881,422,1697,1090,2873,832,4148,1115,538,1885,1466,367,158,690,0,2251,0,2548,3478,514,529,0,145,824,1902,208,203,0,588,0,0,0,0,0,0,0,0,200,0,2138,2051,1935,4288,4715,2162,3710,369,2096,499,1225,382,531,3107,0,307,310,300,1373,0,0,859,2377,106,1017,2482,3531,696,1578,2113,2481,103,631,301,1179,1075,477,720,302,1712,1701,0,0,61,339,541,3780,621,202,180,0,564,824,326,286,221,273,1003,263,996,1844,796,1514,3749,1723,1071,3728,435,1963,0,2448,816,1041,500,2293,1665,604,0,553,968,2518,2555,2355,1349,523,1644,1243,1158,454,446,172,1937,2770,693,150,854,1722,592,1279,2458,1329,1597,1499,0,1082,1551,1031,0,0,539,138,1733,1637,8483,707,4363,1952,2794,8512,4315,0,2211,0,2771,230,6161,2680,0,0,0,0,0,0,0,0,0,70,10483,5805,7776,11748,2719,0,675,3072,8053,12570,1058,866,308,1663,1579,2514,7860,6668,13509,150,3643,1689,2758,2208,4454,9769,12751,3748,150,1490,1851,503,7556,1876,6559,1379,3647,2941,4068,0,3940,989,2508,5184,2175,4923,3578,4796,655,4342,3113,2080,61,2326,0,638,4219,4298,665,2258,1732,742,0,453,826,1378,943,0,1953,1573,1416,1050,151,290,2988,7708,2162,2650,4275,0,15,123,654,1468,243,0,1931,854,4522,380,0,0,1786,639,3833,3283,0,200,200,584,1143,3679,1025,200,0,1182,237,1335,403,290,0,597,278,2234,542,325,1320,1500,200
2306,503,0,0,0,0,0,0,0,0,420,0,0,1209,4669,0,0,0,0,0,0,0,0,0,0,0,657,0,0,710,1371,0,281,580,0,1497,693,475,220,0,94,0,1872,1490,438,3030,2246,799,4018,1671,0,2296,514,0,453,355,3166,950,167,4705,2352,4860,1990,962,994,1357,1210,5125,391,771,272,1610,908,2013,2006,958,450,872,2768,891,3212,3010,1384,552,396,434,144,947,0,521,729,2797,112,425,901,810,966,2005,2551,942,2,0,1408,662,840,911,0,514,754,1326,630,2001,76,1426,1547,176,2115,2423,5547,0,0,1143,3019,0,2674,2967,2854,713,3277,1882,1650,2603,1685,0,3117,2849,2053,2878,423,1713,1079,2886,860,4151,1116,535,1844,1460,366,148,692,0,2246,0,2540,3419,524,551,0,145,822,1899,208,203,0,0,0,0,0,0,0,0,0,0,480,0,2135,2052,1947,4293,4765,2166,3713,370,2097,496,1218,387,506,3104,0,344,299,291,1365,0,0,1145,2388,106,1108,2481,3637,700,1557,2117,2503,103,631,301,1186,1104,479,716,302,1699,1689,0,0,0,339,539,3776,656,18,184,0,564,818,324,285,223,266,1018,240,1004,1886,773,1709,3749,1727,1049,3743,431,1978,0,2475,816,1043,502,2303,1665,603,0,553,905,2509,2574,2322,1324,572,1660,1252,1158,448,462,154,1988,2764,725,143,882,1722,602,1245,2478,1319,1487,1494,0,1068,1531,1048,0,0,539,125,1733,1647,8389,689,4360,1947,2739,8523,4330,0,2216,0,2759,248,6156,2673,0,0,0,0,0,0,0,0,0,82,10483,5805,7776,11748,2559,0,578,2984,8004,12570,1058,863,410,1662,1578,2430,7819,6668,13509,150,3638,1615,2753,2126,4723,9769,12751,3748,150,1487,1834,503,7529,1876,6559,876,3688,2800,4046,0,3767,1027,2590,5184,1958,4832,3518,4742,644,4313,3113,2069,61,2330,0,613,3935,4277,665,2268,1734,710,0,400,611,1374,981,0,1906,1573,1440,1040,151,290,2988,7710,2164,2650,4250,0,15,123,650,1474,249,0,1875,853,4532,300,0,0,1809,641,3967,3266,0,200,200,580,1202,3465,1071,200,0,1244,188,1293,391,432,0,644,251,2297,664,350,1341,1874,200
2292,439,0,0,0,0,0,0,0,0,441,0,0,1166,4643,0,0,0,0,0,0,0,0,0,0,0,649,0,0,707,1352,0,137,572,0,1501,699,472,329,0,94,0,1949,1490,422,3018,2248,806,4059,1660,0,2288,511,0,475,349,3200,856,165,4719,2347,4905,1930,962,983,1379,1230,5163,389,788,291,1611,928,2015,2089,976,418,962,2768,960,3211,2924,1328,556,426,516,144,989,0,515,710,2794,134,425,896,810,972,1991,2550,934,2,0,1441,724,894,930,0,518,750,1315,598,2003,121,1445,1516,176,2146,2423,5546,0,0,1111,3014,0,2702,2988,2885,721,3288,1874,1644,2587,1683,0,3154,2855,2023,2905,426,1672,1040,2892,860,4152,1122,544,1920,1438,368,148,703,0,2261,0,2564,3046,529,551,0,145,831,1909,208,203,0,0,0,0,0,0,0,0,0,0,1299,0,2083,2036,1963,4300,4783,2157,3703,368,2073,496,1210,384,493,3081,0,311,299,302,1379,0,0,617,2407,106,1044,2462,3645,690,1551,2124,2487,100,631,306,1194,1111,476,716,302,1688,1641,0,0,0,341,534,3765,216,68,185,0,556,813,314,287,222,270,1000,235,997,1886,952,1534,3749,1711,1049,3828,425,1916,0,2458,734,1010,480,2265,1665,587,0,576,870,2465,2574,2308,1269,528,1684,1194,1158,454,463,148,1980,2725,761,56,889,1620,527,1233,2470,1316,1494,1467,0,1087,1509,1029,0,0,539,160,1733,1707,8389,602,4452,1942,2983,8544,4284,0,2204,0,2737,248,6184,2653,0,0,0,0,0,0,0,0,0,82,10483,6960,7447,11858,2434,0,548,2964,7991,12570,1058,861,316,1656,1578,2386,7820,6683,13509,150,3608,1534,2750,2125,4703,9636,13000,3917,150,1475,1754,503,7525,1876,6534,868,3696,2707,3998,0,3725,975,2573,5184,1773,4774,3478,4709,640,4299,3044,2044,122,2330,0,613,4622,4270,665,2253,1710,801,0,400,807,1371,985,0,1953,1573,1427,1041,151,290,2988,7640,2163,2650,4206,0,0,123,663,1467,230,0,990,832,4501,253,0,95,1766,544,4094,3621,0,200,200,621,1174,3461,1020,200,0,1181,5,1166,354,439,0,625,114,2285,507,360,1386,1453,200
